batch_id,path,dir,lines,status,clone_of
b0850,hbsd/src/usr.sbin/spray/spray.c,usr.sbin/spray,217,PENDING,
b0851,hbsd/src/usr.bin/rup/rup.c,usr.bin/rup,240,PENDING,
b0852,hbsd/src/usr.sbin/yp_mkdb/yp_mkdb.c,usr.sbin/yp_mkdb,339,PENDING,
b0853,hbsd/src/sys/geom/shsec/g_shsec.c,sys/geom/shsec,840,DEFERRED,
b0854,hbsd/src/sbin/routed/rtquery/rtquery.c,sbin/routed/rtquery,900,PENDING,
b0855,hbsd/src/sys/geom/stripe/g_stripe.c,sys/geom/stripe,1278,DEFERRED,
b0856,hbsd/src/lib/libc/yp/xdryp.c,lib/libc/yp,124,PENDING,
b0856,hbsd/src/lib/libc/yp/yplib.c,lib/libc/yp,1237,PENDING,
b0857,hbsd/src/sbin/nvmecontrol/reconnect.c,sbin/nvmecontrol,333,PENDING,
b0857,hbsd/src/sbin/nvmecontrol/identify.c,sbin/nvmecontrol,293,PENDING,
b0857,hbsd/src/sbin/nvmecontrol/firmware.c,sbin/nvmecontrol,366,PENDING,
b0857,hbsd/src/sbin/nvmecontrol/resv.c,sbin/nvmecontrol,444,PENDING,
b0858,hbsd/src/sys/geom/eli/g_eli.c,sys/geom/eli,1634,DEFERRED,
b0859,hbsd/src/sys/kern/uipc_mbuf2.c,sys/kern,449,DEFERRED,
b0859,hbsd/src/sys/kern/kern_ffclock.c,sys/kern,483,PENDING,
b0859,hbsd/src/sys/kern/subr_param.c,sys/kern,378,PENDING,
b0859,hbsd/src/sys/kern/subr_hints.c,sys/kern,518,DEFERRED,
b0860,hbsd/src/sys/amd64/vmm/io/vlapic.c,sys/amd64/vmm/io,1908,PENDING,
b0861,hbsd/src/sbin/ipf/libipf/printnat.c,sbin/ipf/libipf,347,PENDING,
b0861,hbsd/src/sbin/ipf/libipf/ipft_tx.c,sbin/ipf/libipf,497,PENDING,
b0861,hbsd/src/sbin/ipf/libipf/printfr.c,sbin/ipf/libipf,470,PENDING,
b0861,hbsd/src/sbin/ipf/libipf/interror.c,sbin/ipf/libipf,599,PENDING,
b0862,hbsd/src/sys/geom/virstor/g_virstor_md.c,sys/geom/virstor,89,PENDING,
b0862,hbsd/src/sys/geom/virstor/binstream.c,sys/geom/virstor,172,PENDING,
b0862,hbsd/src/sys/geom/virstor/g_virstor.c,sys/geom/virstor,1874,DEFERRED,
b0863,hbsd/src/sbin/routed/table.c,sbin/routed,2154,DEFERRED,
b0864,hbsd/src/sys/kern/kern_module.c,sys/kern,593,DEFERRED,
b0864,hbsd/src/sys/kern/kern_jailmeta.c,sys/kern,617,DEFERRED,
b0864,hbsd/src/sys/kern/subr_compressor.c,sys/kern,575,DEFERRED,
b0864,hbsd/src/sys/kern/kern_hhook.c,sys/kern,520,DEFERRED,
b0865,hbsd/src/sys/cam/nvme/nvme_all.c,sys/cam/nvme,193,PENDING,
b0865,hbsd/src/sys/cam/nvme/nvme_xpt.c,sys/cam/nvme,847,DEFERRED,
b0865,hbsd/src/sys/cam/nvme/nvme_da.c,sys/cam/nvme,1397,DEFERRED,
b0866,hbsd/src/lib/libc/rpc/svc_auth_des.c,lib/libc/rpc,522,PENDING,
b0866,hbsd/src/lib/libc/rpc/auth_des.c,lib/libc/rpc,492,PENDING,
b0866,hbsd/src/lib/libc/rpc/svc.c,lib/libc/rpc,756,PENDING,
b0866,hbsd/src/lib/libc/rpc/rpc_generic.c,lib/libc/rpc,824,PENDING,
b0867,hbsd/src/sys/kern/kern_thr.c,sys/kern,660,PENDING,
b0867,hbsd/src/sys/kern/sys_capability.c,sys/kern,686,PENDING,
b0867,hbsd/src/sys/kern/subr_scanf.c,sys/kern,653,PENDING,
b0867,hbsd/src/sys/kern/subr_terminal.c,sys/kern,709,PENDING,
b0868,hbsd/src/sys/amd64/vmm/amd/svm.c,sys/amd64/vmm/amd,2854,PENDING,
b0869,hbsd/src/sys/cam/scsi/scsi_pt.c,sys/cam/scsi,627,DEFERRED,
b0869,hbsd/src/sys/cam/scsi/scsi_targ_bh.c,sys/cam/scsi,765,DEFERRED,
b0869,hbsd/src/sys/cam/scsi/smp_all.c,sys/cam/scsi,617,PENDING,
b0869,hbsd/src/sys/cam/scsi/scsi_sg.c,sys/cam/scsi,1005,DEFERRED,
b0870,hbsd/src/sys/geom/raid/md_ddf.c,sys/geom/raid,3087,DEFERRED,
b0871,hbsd/src/sys/cam/mmc/mmc_sim.c,sys/cam/mmc,250,PENDING,
b0871,hbsd/src/sys/cam/mmc/mmc_xpt.c,sys/cam/mmc,1228,DEFERRED,
b0871,hbsd/src/sys/cam/mmc/mmc_da.c,sys/cam/mmc,2067,DEFERRED,
b0872,hbsd/src/sys/amd64/vmm/io/ppt.c,sys/amd64/vmm/io,857,DEFERRED,
b0872,hbsd/src/sys/amd64/vmm/io/vatpic.c,sys/amd64/vmm/io,851,PENDING,
b0872,hbsd/src/sys/amd64/vmm/io/vhpet.c,sys/amd64/vmm/io,810,PENDING,
b0872,hbsd/src/sys/amd64/vmm/io/vrtc.c,sys/amd64/vmm/io,1064,PENDING,
b0873,hbsd/src/sys/cam/ctl/ctl_frontend_cam_sim.c,sys/cam/ctl,788,PENDING,
b0873,hbsd/src/sys/cam/ctl/ctl_util.c,sys/cam/ctl,928,PENDING,
b0873,hbsd/src/sys/cam/ctl/ctl_ha.c,sys/cam/ctl,942,DEFERRED,
b0873,hbsd/src/sys/cam/ctl/ctl_error.c,sys/cam/ctl,1211,PENDING,
b0874,hbsd/src/sys/fs/fuse/fuse_vfsops.c,sys/fs/fuse,710,PENDING,
b0874,hbsd/src/sys/fs/fuse/fuse_ipc.c,sys/fs/fuse,1069,DEFERRED,
b0874,hbsd/src/sys/fs/fuse/fuse_io.c,sys/fs/fuse,985,PENDING,
b0874,hbsd/src/sys/fs/fuse/fuse_internal.c,sys/fs/fuse,1326,DEFERRED,
b0875,hbsd/src/sys/compat/linux/linux_signal.c,sys/compat/linux,981,PENDING,
b0875,hbsd/src/sys/compat/linux/linux_ipc.c,sys/compat/linux,915,DEFERRED,
b0875,hbsd/src/sys/compat/linux/linux_futex.c,sys/compat/linux,1069,PENDING,
b0875,hbsd/src/sys/compat/linux/linux_file.c,sys/compat/linux,2055,DEFERRED,
b0876,hbsd/src/sys/fs/ext2fs/ext2_vfsops.c,sys/fs/ext2fs,1448,PENDING,
b0876,hbsd/src/sys/fs/ext2fs/ext2_alloc.c,sys/fs/ext2fs,1575,PENDING,
b0876,hbsd/src/sys/fs/ext2fs/ext2_vnops.c,sys/fs/ext2fs,2341,PENDING,
b0877,hbsd/src/sbin/pfctl/pfctl_parser.c,sbin/pfctl,2071,DEFERRED,
b0877,hbsd/src/sbin/pfctl/pfctl.c,sbin/pfctl,3655,DEFERRED,
b0878,hbsd/src/sys/cam/ata/ata_pmp.c,sys/cam/ata,860,DEFERRED,
b0878,hbsd/src/sys/cam/ata/ata_all.c,sys/cam/ata,1285,PENDING,
b0878,hbsd/src/sys/cam/ata/ata_xpt.c,sys/cam/ata,2207,DEFERRED,
b0878,hbsd/src/sys/cam/ata/ata_da.c,sys/cam/ata,3799,DEFERRED,
b0879,hbsd/src/sys/compat/linuxkpi/common/src/linux_compat.c,sys/compat/linuxkpi/common/src,3061,DEFERRED,
b0879,hbsd/src/sys/compat/linuxkpi/common/src/linux_80211.c,sys/compat/linuxkpi/common/src,10165,DEFERRED,
b0880,hbsd/src/usr.bin/ypmatch/ypmatch.c,usr.bin/ypmatch,139,PENDING,
b0881,hbsd/src/usr.bin/ypcat/ypcat.c,usr.bin/ypcat,141,PENDING,
b0882,hbsd/src/usr.sbin/ypset/ypset.c,usr.sbin/ypset,148,PENDING,
b0883,hbsd/src/usr.sbin/yppoll/yppoll.c,usr.sbin/yppoll,172,PENDING,
b0884,hbsd/src/usr.bin/rusers/rusers.c,usr.bin/rusers,250,PENDING,
b0885,hbsd/src/usr.sbin/bluetooth/bcmfw/bcmfw.c,usr.sbin/bluetooth/bcmfw,309,PENDING,
b0886,hbsd/src/usr.sbin/ypserv/common/yplib_host.c,usr.sbin/ypserv/common,353,PENDING,
b0887,hbsd/src/sys/kern/subr_busdma_bounce.c,sys/kern,549,DEFERRED,
b0887,hbsd/src/sys/kern/subr_physmem.c,sys/kern,627,PENDING,
b0887,hbsd/src/sys/kern/coredump_vnode.c,sys/kern,562,DEFERRED,
b0887,hbsd/src/sys/kern/kern_boottrace.c,sys/kern,612,DEFERRED,
b0888,hbsd/src/sbin/nvmecontrol/identify_ext.c,sbin/nvmecontrol,302,PENDING,
b0888,hbsd/src/sbin/nvmecontrol/fabrics.c,sbin/nvmecontrol,559,PENDING,
b0888,hbsd/src/sbin/nvmecontrol/logpage.c,sbin/nvmecontrol,807,DEFERRED,
b0888,hbsd/src/sbin/nvmecontrol/ns.c,sbin/nvmecontrol,975,PENDING,
b0889,hbsd/src/lib/libc/rpc/clnt_bcast.c,lib/libc/rpc,673,DEFERRED,
b0889,hbsd/src/lib/libc/rpc/svc_vc.c,lib/libc/rpc,777,PENDING,
b0889,hbsd/src/lib/libc/rpc/svc_dg.c,lib/libc/rpc,706,PENDING,
b0889,hbsd/src/lib/libc/rpc/getnetconfig.c,lib/libc/rpc,728,PENDING,
b0890,hbsd/src/sys/fs/fuse/fuse_vnops.c,sys/fs/fuse,3364,DEFERRED,
b0891,hbsd/src/sys/amd64/vmm/intel/vtd.c,sys/amd64/vmm/intel,779,DEFERRED,
b0891,hbsd/src/sys/amd64/vmm/intel/vmx.c,sys/amd64/vmm/intel,4307,PENDING,
b0892,hbsd/src/sys/cam/scsi/scsi_enc.c,sys/cam/scsi,1025,DEFERRED,
b0892,hbsd/src/sys/cam/scsi/scsi_enc_safte.c,sys/cam/scsi,1120,DEFERRED,
b0892,hbsd/src/sys/cam/scsi/scsi_target.c,sys/cam/scsi,1169,DEFERRED,
b0892,hbsd/src/sys/cam/scsi/scsi_ch.c,sys/cam/scsi,1917,DEFERRED,
b0893,hbsd/src/sys/cam/ctl/ctl_backend_ramdisk.c,sys/cam/ctl,1435,DEFERRED,
b0893,hbsd/src/sys/cam/ctl/ctl_cmd_table.c,sys/cam/ctl,1869,DEFERRED,
b0893,hbsd/src/sys/cam/ctl/scsi_ctl.c,sys/cam/ctl,1995,DEFERRED,
b0893,hbsd/src/sys/cam/ctl/ctl_tpc.c,sys/cam/ctl,2472,DEFERRED,
b0894,hbsd/src/sys/compat/linux/linux_misc.c,sys/compat/linux,3127,DEFERRED,
b0894,hbsd/src/sys/compat/linux/linux_socket.c,sys/compat/linux,2815,PENDING,
b0894,hbsd/src/sys/compat/linux/linux_ioctl.c,sys/compat/linux,3865,DEFERRED,
b0895,hbsd/src/sys/cam/scsi/scsi_sa.c,sys/cam/scsi,6376,DEFERRED,
b0895,hbsd/src/sys/cam/scsi/scsi_da.c,sys/cam/scsi,6965,DEFERRED,
b0895,hbsd/src/sys/cam/scsi/scsi_all.c,sys/cam/scsi,9429,DEFERRED,
b0896,hbsd/src/sbin/nvmecontrol/modules/micron/micron.c,sbin/nvmecontrol/modules/micron,129,PENDING,
b0897,hbsd/src/sbin/nvmecontrol/modules/samsung/samsung.c,sbin/nvmecontrol/modules/samsung,162,PENDING,
b0898,hbsd/src/sbin/nvmecontrol/modules/intel/intel.c,sbin/nvmecontrol/modules/intel,224,PENDING,
b0899,hbsd/src/sbin/nvmecontrol/modules/wdc/wdc.c,sbin/nvmecontrol/modules/wdc,814,PENDING,
b0900,hbsd/src/lib/libc/rpc/getrpcent.c,lib/libc/rpc,1051,PENDING,
b0900,hbsd/src/lib/libc/rpc/clnt_vc.c,lib/libc/rpc,834,DEFERRED,
b0900,hbsd/src/lib/libc/rpc/clnt_dg.c,lib/libc/rpc,840,DEFERRED,
b0900,hbsd/src/lib/libc/rpc/rpcb_clnt.c,lib/libc/rpc,1307,PENDING,
b0901,hbsd/src/sys/fs/nfs/nfs_commonacl.c,sys/fs/nfs,688,PENDING,
b0901,hbsd/src/sys/fs/nfs/nfs_commonport.c,sys/fs/nfs,985,DEFERRED,
b0901,hbsd/src/sys/fs/nfs/nfs_commonkrpc.c,sys/fs/nfs,1746,DEFERRED,
b0901,hbsd/src/sys/fs/nfs/nfs_commonsubs.c,sys/fs/nfs,5670,DEFERRED,
b0902,hbsd/src/sys/cam/scsi/scsi_pass.c,sys/cam/scsi,2284,DEFERRED,
b0902,hbsd/src/sys/cam/scsi/scsi_enc_ses.c,sys/cam/scsi,3042,DEFERRED,
b0902,hbsd/src/sys/cam/scsi/scsi_xpt.c,sys/cam/scsi,3159,DEFERRED,
b0902,hbsd/src/sys/cam/scsi/scsi_cd.c,sys/cam/scsi,4045,DEFERRED,
b0903,hbsd/src/sys/cam/ctl/ctl_frontend_iscsi.c,sys/cam/ctl,3085,DEFERRED,
b0903,hbsd/src/sys/cam/ctl/ctl_backend_block.c,sys/cam/ctl,3326,DEFERRED,
b0903,hbsd/src/sys/cam/ctl/ctl.c,sys/cam/ctl,14552,DEFERRED,
b0904,hbsd/src/usr.bin/getent/getent.c,usr.bin/getent,715,PENDING,
b0905,hbsd/src/sbin/mount_nfs/mount_nfs.c,sbin/mount_nfs,1166,PENDING,
b0906,hbsd/src/sys/fs/nfsclient/nfs_clkrpc.c,sys/fs/nfsclient,307,PENDING,
b0906,hbsd/src/sys/fs/nfsclient/nfs_clnfsiod.c,sys/fs/nfsclient,339,DEFERRED,
b0906,hbsd/src/sys/fs/nfsclient/nfs_clnode.c,sys/fs/nfsclient,384,PENDING,
b0906,hbsd/src/sys/fs/nfsclient/nfs_clsubs.c,sys/fs/nfsclient,391,DEFERRED,
b0907,hbsd/src/sys/kern/kern_switch.c,sys/kern,671,DEFERRED,
b0907,hbsd/src/sys/kern/subr_kdb.c,sys/kern,814,DEFERRED,
b0907,hbsd/src/sys/kern/subr_acl_posix1e.c,sys/kern,676,DEFERRED,
b0907,hbsd/src/sys/kern/subr_memdesc.c,sys/kern,799,PENDING,
b0908,hbsd/src/sys/fs/tarfs/tarfs_subr.c,sys/fs/tarfs,537,DEFERRED,
b0908,hbsd/src/sys/fs/tarfs/tarfs_vnops.c,sys/fs/tarfs,707,PENDING,
b0908,hbsd/src/sys/fs/tarfs/tarfs_io.c,sys/fs/tarfs,741,PENDING,
b0908,hbsd/src/sys/fs/tarfs/tarfs_vfsops.c,sys/fs/tarfs,1246,DEFERRED,
b0909,hbsd/src/sys/fs/nfsserver/nfs_fha_new.c,sys/fs/nfsserver,703,DEFERRED,
b0909,hbsd/src/sys/fs/nfsserver/nfs_nfsdkrpc.c,sys/fs/nfsserver,701,PENDING,
b0909,hbsd/src/sys/fs/nfsserver/nfs_nfsdcache.c,sys/fs/nfsserver,1047,DEFERRED,
b0909,hbsd/src/sys/fs/nfsserver/nfs_nfsdsubs.c,sys/fs/nfsserver,2268,DEFERRED,
b0910,hbsd/src/sys/fs/unionfs/union_vfsops.c,sys/fs/unionfs,608,PENDING,
b0910,hbsd/src/sys/fs/unionfs/union_subr.c,sys/fs/unionfs,1833,DEFERRED,
b0910,hbsd/src/sys/fs/unionfs/union_vnops.c,sys/fs/unionfs,3103,PENDING,
b0911,hbsd/src/sys/fs/tmpfs/tmpfs_fifoops.c,sys/fs/tmpfs,78,PENDING,
b0911,hbsd/src/sys/fs/tmpfs/tmpfs_vfsops.c,sys/fs/tmpfs,768,DEFERRED,
b0911,hbsd/src/sys/fs/tmpfs/tmpfs_vnops.c,sys/fs/tmpfs,2296,DEFERRED,
b0911,hbsd/src/sys/fs/tmpfs/tmpfs_subr.c,sys/fs/tmpfs,2410,DEFERRED,
b0912,hbsd/src/sys/security/mac_ddb/mac_ddb.c,sys/security/mac_ddb,373,DEFERRED,
b0913,hbsd/src/sbin/umount/umount.c,sbin/umount,705,PENDING,
b0914,hbsd/src/sys/kern/kern_synch.c,sys/kern,676,DEFERRED,
b0914,hbsd/src/sys/kern/subr_firmware.c,sys/kern,659,DEFERRED,
b0914,hbsd/src/sys/kern/kern_acct.c,sys/kern,639,PENDING,
b0914,hbsd/src/sys/kern/vfs_export.c,sys/kern,697,DEFERRED,
b0915,hbsd/src/sys/security/mac_test/mac_test.c,sys/security/mac_test,3331,PENDING,
b0916,hbsd/src/sys/fs/nfsclient/nfs_clcomsubs.c,sys/fs/nfsclient,447,PENDING,
b0916,hbsd/src/sys/fs/nfsclient/nfs_clkdtrace.c,sys/fs/nfsclient,583,DEFERRED,
b0916,hbsd/src/sys/fs/nfsclient/nfs_clport.c,sys/fs/nfsclient,1454,DEFERRED,
b0916,hbsd/src/sys/fs/nfsclient/nfs_clbio.c,sys/fs/nfsclient,1841,DEFERRED,
b0917,hbsd/src/sys/fs/nfsserver/nfs_nfsdsocket.c,sys/fs/nfsserver,1437,DEFERRED,
b0917,hbsd/src/sys/fs/nfsserver/nfs_nfsdserv.c,sys/fs/nfsserver,6755,PENDING,
b0917,hbsd/src/sys/fs/nfsserver/nfs_nfsdport.c,sys/fs/nfsserver,7622,DEFERRED,
b0917,hbsd/src/sys/fs/nfsserver/nfs_nfsdstate.c,sys/fs/nfsserver,8861,DEFERRED,
b0918,hbsd/src/sys/kern/subr_smr.c,sys/kern,631,PENDING,
b0918,hbsd/src/sys/kern/subr_gtaskqueue.c,sys/kern,829,DEFERRED,
b0918,hbsd/src/sys/kern/kern_rangelock.c,sys/kern,858,DEFERRED,
b0918,hbsd/src/sys/kern/sys_socket.c,sys/kern,868,DEFERRED,
b0919,hbsd/src/sys/kern/subr_sbuf.c,sys/kern,974,PENDING,
b0919,hbsd/src/sys/kern/kern_clock.c,sys/kern,841,DEFERRED,
b0919,hbsd/src/sys/kern/subr_taskqueue.c,sys/kern,918,DEFERRED,
b0919,hbsd/src/sys/kern/subr_sglist.c,sys/kern,983,PENDING,
b0920,hbsd/src/sys/kern/subr_unit.c,sys/kern,1351,DEFERRED,
b0920,hbsd/src/sys/kern/kern_racct.c,sys/kern,1215,DEFERRED,
b0920,hbsd/src/sys/kern/kern_rmlock.c,sys/kern,1258,DEFERRED,
b0920,hbsd/src/sys/kern/vfs_cluster.c,sys/kern,1090,DEFERRED,
b0921,hbsd/src/sys/fs/nfsclient/nfs_clvfsops.c,sys/fs/nfsclient,2288,DEFERRED,
b0921,hbsd/src/sys/fs/nfsclient/nfs_clvnops.c,sys/fs/nfsclient,4851,DEFERRED,
b0921,hbsd/src/sys/fs/nfsclient/nfs_clstate.c,sys/fs/nfsclient,6074,DEFERRED,
b0921,hbsd/src/sys/fs/nfsclient/nfs_clrpcops.c,sys/fs/nfsclient,9979,DEFERRED,
b0922,hbsd/src/sys/security/mac_partition/mac_partition.c,sys/security/mac_partition,316,PENDING,
b0923,hbsd/src/usr.bin/w/proc_compare.c,usr.bin/w,114,VERIFIED,
b0923,hbsd/src/usr.bin/w/pr_time.c,usr.bin/w,138,PENDING,
b0923,hbsd/src/usr.bin/w/w.c,usr.bin/w,599,PENDING,
b0924,hbsd/src/sys/security/mac/mac_posix_sem.c,sys/security/mac,229,PENDING,
b0924,hbsd/src/sys/security/mac/mac_pipe.c,sys/security/mac,257,PENDING,
b0924,hbsd/src/sys/security/mac/mac_system.c,sys/security/mac,234,PENDING,
b0924,hbsd/src/sys/security/mac/mac_sysv_msg.c,sys/security/mac,275,PENDING,
b0925,hbsd/src/sys/kern/kern_clocksource.c,sys/kern,985,PENDING,
b0925,hbsd/src/sys/kern/syscalls.c,sys/kern,611,DEFERRED,
b0925,hbsd/src/sys/kern/kern_mib.c,sys/kern,787,PENDING,
b0925,hbsd/src/sys/kern/kern_alq.c,sys/kern,972,DEFERRED,
b0926,hbsd/src/sys/kern/uipc_sem.c,sys/kern,1109,DEFERRED,
b0926,hbsd/src/sys/kern/subr_csan.c,sys/kern,904,DEFERRED,
b0926,hbsd/src/sys/kern/subr_epoch.c,sys/kern,1018,DEFERRED,
b0926,hbsd/src/sys/kern/init_main.c,sys/kern,938,DEFERRED,
b0927,hbsd/src/sys/kern/kern_environment.c,sys/kern,1200,DEFERRED,
b0927,hbsd/src/sys/kern/vfs_inotify.c,sys/kern,1056,DEFERRED,
b0927,hbsd/src/sys/kern/vfs_mountroot.c,sys/kern,1166,DEFERRED,
b0927,hbsd/src/sys/kern/subr_rman.c,sys/kern,1105,DEFERRED,
b0928,hbsd/src/sys/kern/subr_prf.c,sys/kern,1405,PENDING,
b0928,hbsd/src/sys/kern/kern_fail.c,sys/kern,1144,DEFERRED,
b0928,hbsd/src/sys/kern/subr_pctrie.c,sys/kern,1108,PENDING,
b0928,hbsd/src/sys/kern/kern_cpu.c,sys/kern,1155,DEFERRED,
b0929,hbsd/src/sys/kern/kern_ntptime.c,sys/kern,1049,DEFERRED,
b0929,hbsd/src/sys/kern/subr_blist.c,sys/kern,1177,PENDING,
b0929,hbsd/src/sys/kern/tty_ttydisc.c,sys/kern,1464,PENDING,
b0929,hbsd/src/sys/kern/subr_smp.c,sys/kern,1363,DEFERRED,
b0930,hbsd/src/sys/kern/kern_fork.c,sys/kern,1296,DEFERRED,
b0930,hbsd/src/sys/kern/kern_procctl.c,sys/kern,1343,DEFERRED,
b0930,hbsd/src/sys/kern/subr_asan.c,sys/kern,1242,PENDING,
b0930,hbsd/src/sys/kern/kern_mutex.c,sys/kern,1376,DEFERRED,
b0931,hbsd/src/sys/vm/vm_radix.c,sys/vm,126,PENDING,
b0931,hbsd/src/sys/vm/redzone.c,sys/vm,185,PENDING,
b0931,hbsd/src/sys/vm/uma_dbg.c,sys/vm,244,PENDING,
b0931,hbsd/src/sys/vm/sg_pager.c,sys/vm,229,DEFERRED,
b0932,hbsd/src/sys/kern/subr_turnstile.c,sys/kern,1328,DEFERRED,
b0932,hbsd/src/sys/kern/kern_conf.c,sys/kern,1603,DEFERRED,
b0932,hbsd/src/sys/kern/subr_acl_nfs4.c,sys/kern,1411,DEFERRED,
b0932,hbsd/src/sys/kern/subr_sleepqueue.c,sys/kern,1508,DEFERRED,
b0933,hbsd/src/sys/kern/kern_ktrace.c,sys/kern,1491,DEFERRED,
b0933,hbsd/src/sys/kern/kern_sendfile.c,sys/kern,1391,DEFERRED,
b0933,hbsd/src/sys/kern/vfs_default.c,sys/kern,1663,PENDING,
b0933,hbsd/src/sys/kern/uipc_syscalls.c,sys/kern,1584,DEFERRED,
b0934,hbsd/src/sys/kern/kern_sx.c,sys/kern,1563,DEFERRED,
b0934,hbsd/src/sys/kern/kern_exit.c,sys/kern,1679,DEFERRED,
b0934,hbsd/src/sys/kern/kern_rwlock.c,sys/kern,1582,DEFERRED,
b0934,hbsd/src/sys/kern/kern_intr.c,sys/kern,1685,DEFERRED,
b0935,hbsd/src/sys/kern/kern_malloc.c,sys/kern,1686,DEFERRED,
b0935,hbsd/src/sys/kern/subr_msan.c,sys/kern,1612,PENDING,
b0935,hbsd/src/sys/kern/kern_resource.c,sys/kern,1849,DEFERRED,
b0935,hbsd/src/sys/kern/sys_process.c,sys/kern,1861,PENDING,
b0936,hbsd/src/usr.bin/lsvfs/lsvfs.c,usr.bin/lsvfs,97,PENDING,
b0937,hbsd/src/usr.bin/hesinfo/hesinfo.c,usr.bin/hesinfo,106,VERIFIED,
b0938,hbsd/src/usr.sbin/getfmac/getfmac.c,usr.sbin/getfmac,116,VERIFIED,
b0939,hbsd/src/usr.sbin/getpmac/getpmac.c,usr.sbin/getpmac,127,VERIFIED,
b0940,hbsd/src/usr.bin/c99/c99.c,usr.bin/c99,132,PENDING,
b0941,hbsd/src/usr.sbin/lastlogin/lastlogin.c,usr.sbin/lastlogin,174,PENDING,
b0942,hbsd/src/usr.bin/fold/fold.c,usr.bin/fold,222,PENDING,
b0943,hbsd/src/usr.bin/apply/apply.c,usr.bin/apply,247,PENDING,
b0944,hbsd/src/usr.sbin/bsdinstall/distfetch/distfetch.c,usr.sbin/bsdinstall/distfetch,255,PENDING,
b0945,hbsd/src/usr.bin/cap_mkdb/cap_mkdb.c,usr.bin/cap_mkdb,256,PENDING,
b0946,hbsd/src/usr.sbin/fstyp/befs.c,usr.sbin/fstyp,68,PENDING,
b0946,hbsd/src/usr.sbin/fstyp/cd9660.c,usr.sbin/fstyp,62,PENDING,
b0946,hbsd/src/usr.sbin/fstyp/ufs.c,usr.sbin/fstyp,64,PENDING,
b0946,hbsd/src/usr.sbin/fstyp/geli.c,usr.sbin/fstyp,71,PENDING,
b0947,hbsd/src/usr.sbin/wlandebug/wlandebug.c,usr.sbin/wlandebug,267,PENDING,
b0948,hbsd/src/usr.bin/ypwhich/ypwhich.c,usr.bin/ypwhich,276,PENDING,
b0949,hbsd/src/usr.bin/beep/beep.c,usr.bin/beep,280,PENDING,
b0950,hbsd/src/usr.bin/ident/ident.c,usr.bin/ident,290,PENDING,
b0951,hbsd/src/usr.bin/bsdiff/bspatch/bspatch.c,usr.bin/bsdiff/bspatch,302,PENDING,
b0952,hbsd/src/usr.bin/gprof/kernel.c,usr.bin/gprof,62,PENDING,
b0952,hbsd/src/usr.bin/gprof/hertz.c,usr.bin/gprof,57,VERIFIED,
b0952,hbsd/src/usr.bin/gprof/printlist.c,usr.bin/gprof,84,PENDING,
b0952,hbsd/src/usr.bin/gprof/lookup.c,usr.bin/gprof,113,PENDING,
b0953,hbsd/src/usr.sbin/rpc.ypupdated/update.c,usr.sbin/rpc.ypupdated,328,PENDING,
b0954,hbsd/src/usr.bin/column/column.c,usr.bin/column,351,PENDING,
b0955,hbsd/src/usr.sbin/fstyp/zfs.c,usr.sbin/fstyp,74,PENDING,
b0955,hbsd/src/usr.sbin/fstyp/ext2fs.c,usr.sbin/fstyp,85,PENDING,
b0955,hbsd/src/usr.sbin/fstyp/apfs.c,usr.sbin/fstyp,109,PENDING,
b0955,hbsd/src/usr.sbin/fstyp/hfsplus.c,usr.sbin/fstyp,127,PENDING,
b0956,hbsd/src/usr.sbin/pw/strtounum.c,usr.sbin/pw,66,VERIFIED,
b0956,hbsd/src/usr.sbin/pw/grupd.c,usr.sbin/pw,106,PENDING,
b0956,hbsd/src/usr.sbin/pw/pw_nis.c,usr.sbin/pw,96,PENDING,
b0956,hbsd/src/usr.sbin/pw/bitmap.c,usr.sbin/pw,128,PENDING,
b0957,hbsd/src/usr.bin/factor/factor.c,usr.bin/factor,399,PENDING,
b0958,hbsd/src/usr.bin/mkimg/raw.c,usr.bin/mkimg,57,PENDING,
b0958,hbsd/src/usr.bin/mkimg/format.c,usr.bin/mkimg,95,PENDING,
b0958,hbsd/src/usr.bin/mkimg/uuid.c,usr.bin/mkimg,116,PENDING,
b0958,hbsd/src/usr.bin/mkimg/ebr.c,usr.bin/mkimg,131,DEFERRED,
b0959,hbsd/src/usr.bin/calendar/paskha.c,usr.bin/calendar,66,VERIFIED,
b0959,hbsd/src/usr.bin/calendar/ostern.c,usr.bin/calendar,67,VERIFIED,
b0959,hbsd/src/usr.bin/calendar/day.c,usr.bin/calendar,107,PENDING,
b0959,hbsd/src/usr.bin/calendar/locale.c,usr.bin/calendar,166,PENDING,
b0960,hbsd/src/usr.bin/showmount/showmount.c,usr.bin/showmount,414,PENDING,
b0961,hbsd/src/usr.bin/tsort/tsort.c,usr.bin/tsort,419,PENDING,
b0962,hbsd/src/usr.bin/random/random.c,usr.bin/random,181,PENDING,
b0962,hbsd/src/usr.bin/random/randomize_fd.c,usr.bin/random,246,PENDING,
b0963,hbsd/src/usr.sbin/bsdinstall/partedit/partedit_generic.c,usr.sbin/bsdinstall/partedit,79,PENDING,
b0963,hbsd/src/usr.sbin/bsdinstall/partedit/partedit_efi.c,usr.sbin/bsdinstall/partedit,106,PENDING,
b0963,hbsd/src/usr.sbin/bsdinstall/partedit/diskmenu.c,usr.sbin/bsdinstall/partedit,90,PENDING,
